condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
short,go,fruit,0,28,28,1,,,,,,,95.20673179998994,95.90740230004303,None,95.20673179998994,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,abverb,0,29,29,46,,,,,,,97.89323400007561,98.59394349996,None,97.89323400007561,96.91539139999077,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,bottom,0,30,30,7,,,,,,,100.5962571001146,101.2970362000633,None,100.5962571001146,99.60058369999751,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,cemal,0,31,31,47,,,,,,,103.28254329995252,103.98327379999682,space,103.28254329995252,102.30389639991336,1.3405158000532538,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,noiton,0,32,32,28,,,,,,,105.65176869998686,106.35255130007863,space,105.65176869998686,None,1.131992100039497,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,clinic,0,33,33,17,,,,,,,107.80426210002042,108.50500039989129,None,107.80426210002042,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,dagner,0,34,34,33,,,,,,,110.49034100002609,111.19121000007726,space,110.49034100002609,109.51172000006773,0.6980626999866217,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,dentist,0,35,35,16,,,,,,,112.20914210006595,112.90966559993103,None,112.20914210006595,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,card,0,36,36,20,,,,,,,114.89531760010868,115.596058400115,None,114.89531760010868,113.91731379996054,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,rythm,0,37,37,42,,,,,,,117.59827669989318,118.29914389993064,space,117.59827669989318,116.60092430002987,0.7609366001561284,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
