condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
short,no-go,hasmter,0,15,15,48,,,,,,,61.37520150002092,None,space,61.37520150002092,None,0.6274254999589175,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,pilgrim,0,16,16,24,,,,,,,63.027219800045714,63.72827590000816,None,63.027219800045714,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,oirgin,0,17,17,39,,,,,,,65.73029570002109,66.43089070008136,space,65.73029570002109,64.73310209996998,0.693090199958533,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,touch,0,18,18,18,,,,,,,67.44852840015665,68.1494970000349,None,67.44852840015665,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,widnow,0,19,19,35,,,,,,,70.15166850015521,None,space,70.15166850015521,69.15967900003307,0.640406799968332,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,wolrd,0,20,20,45,,,,,,,71.82028040010482,72.52090960019268,space,71.82028040010482,None,1.6322415999602526,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,fight,0,21,21,22,,,,,,,74.47321290010586,75.17379310005344,None,74.47321290010586,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,affiar,0,22,22,25,,,,,,,77.17604370019399,77.87674590013921,space,77.17604370019399,76.17811750015244,1.6416166999842972,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,peak,0,23,23,14,,,,,,,79.84573050006293,80.54636900010519,None,79.84573050006293,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,dagner,0,24,24,33,,,,,,,82.54854230000637,None,space,82.54854230000637,81.55141940014437,0.6615798999555409,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,noiton,0,25,25,28,,,,,,,84.21730780019425,84.91804190003313,space,84.21730780019425,None,0.843172200024128,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,beleif,0,26,26,26,,,,,,,86.08598239999264,86.78640370001085,space,86.08598239999264,None,0.7325470000505447,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,sesnor,0,27,27,32,,,,,,,87.8377895001322,88.53867080016062,space,87.8377895001322,None,0.7147150000091642,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,sister,0,28,28,10,,,,,,,89.57326450012624,90.27393330004998,None,89.57326450012624,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,jaens,0,29,29,37,,,,,,,92.27596440003254,None,space,92.27596440003254,91.28765660012141,0.6038198999594897,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,dentist,0,30,30,16,,,,,,,93.8945226999931,94.5952139000874,None,93.8945226999931,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,paerl,0,31,31,29,,,,,,,96.59759130002931,None,space,96.59759130002931,95.60026019997895,0.583868500078097,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,imapct,0,32,32,44,,,,,,,98.18273730017245,98.88347450015135,space,98.18273730017245,None,0.8579834999982268,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,mililon,0,33,33,40,,,,,,,100.05137320002541,100.75217300001532,space,100.05137320002541,None,0.6953992999624461,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,review,0,34,34,13,,,,,,,101.76983200013638,102.47053569997661,None,101.76983200013638,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,memory,0,35,35,2,,,,,,,104.4729365000967,None,space,104.4729365000967,103.47540280013345,0.5766105998773128,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,blause,0,36,36,30,,,,,,,106.05795260006562,None,space,106.05795260006562,None,0.628246600041166,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,napkin,0,37,37,12,,,,,,,107.70978200016543,108.41061190003529,None,107.70978200016543,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,bottom,0,38,38,7,,,,,,,110.41286350018345,111.11352130002342,None,110.41286350018345,109.41599990008399,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,beach,0,39,39,9,,,,,,,113.11586270015687,113.81663780007511,None,113.11586270015687,112.12011830019765,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,accent,0,40,40,0,,,,,,,115.8188518001698,116.51959770009853,None,115.8188518001698,114.8221479000058,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,crown,0,41,41,21,,,,,,,118.52164419996552,119.22240320011042,None,118.52164419996552,117.52583950012922,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,clinic,0,42,42,17,,,,,,,121.22453870018944,121.92535290005617,None,121.22453870018944,120.22786019998603,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,quake,0,43,43,3,,,,,,,123.92779530002736,124.62850510003045,None,123.92779530002736,122.93966719997115,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,elf,0,44,44,11,,,,,,,126.63070370000787,127.33145120018162,None,126.63070370000787,125.63263960019685,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,decay,0,45,45,4,,,,,,,129.33373040007427,130.03449360001832,None,129.33373040007427,128.33644340001047,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,drug,0,46,46,5,,,,,,,132.0365801001899,132.7372076001484,None,132.0365801001899,131.03918320010416,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,ouftit,0,47,47,41,,,,,,,134.7396562001668,135.4404649999924,space,134.7396562001668,133.74300130014308,1.244070699904114,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,no-go,expret,0,48,48,34,,,,,,,137.02538100001402,None,space,137.02538100001402,None,0.667462500045076,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
short,go,fruit,0,49,49,1,,,,,,,138.71063450002111,139.41152060008608,None,138.71063450002111,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,championship,,,,,0,0,0,15,,,141.46375600015745,142.16434919997118,None,141.46375600015745,140.46443390008062,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,professor,,,,,0,1,1,21,,,144.1668024000246,144.86742909997702,None,144.1668024000246,143.17535210005008,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,president,,,,,0,2,2,11,,,146.8695696000941,147.57033330015838,None,146.8695696000941,145.87668550014496,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,ecletricity,,,,,0,3,3,44,,,149.5727363000624,150.27341950009577,None,149.5727363000624,148.58039260003716,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,experience,,,,,0,4,4,17,,,152.2756910000462,152.97654639999382,None,152.2756910000462,151.28180840006098,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,scholarship,,,,,0,5,5,1,,,154.96199760003947,155.662878600182,None,154.96199760003947,153.98418710008264,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,vegetable,,,,,0,6,6,7,,,157.66502620000392,158.36570550012402,None,157.66502620000392,156.67095150006935,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,passenger,,,,,0,7,7,18,,,160.36805519997142,161.06859060004354,space,160.36805519997142,159.37511420017108,1.0125633000861853,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,alcholic,,,,,0,8,8,32,,,162.40341740008444,163.10414740000851,space,162.40341740008444,None,0.8143482999876142,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,auidence,,,,,0,9,9,30,,,164.23883859999478,164.93946820008568,space,164.23883859999478,None,1.0001745000481606,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,supremakret,,,,,0,10,10,36,,,166.25768580008298,166.95826710015535,space,166.25768580008298,None,0.8452337000053376,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,beefstaek,,,,,0,11,11,41,,,168.12652090005577,168.8272852001246,space,168.12652090005577,None,0.7487141001038253,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,frmaework,,,,,0,12,12,26,,,169.8785394001752,170.57913460000418,space,169.8785394001752,None,0.7273552000988275,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,temperature,,,,,0,13,13,10,,,171.63040760019794,172.33096370007843,None,171.63040760019794,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,ochrestra,,,,,0,14,14,48,,,174.31673970003612,175.01727040018886,space,174.31673970003612,173.3381421000231,0.9171678000129759,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,tournament,,,,,0,15,15,23,,,176.2521361000836,176.95265770005062,None,176.2521361000836,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,cerfiticate,,,,,0,16,16,43,,,178.95526379998773,179.65588130010292,space,178.95526379998773,177.9594716001302,1.1336797000840306,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,ciragette,,,,,0,17,17,33,,,181.1075135001447,181.80824170005508,space,181.1075135001447,None,1.1311582999769598,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,derpession,,,,,0,18,18,47,,,183.25979420007206,183.96066420013085,space,183.25979420007206,None,1.0046435999684036,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,background,,,,,0,19,19,4,,,185.2954929000698,185.99580050003715,None,185.2954929000698,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,structure,,,,,0,20,20,6,,,187.99848100007512,188.6992335000541,None,187.99848100007512,187.00537320016883,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,photgoaph,,,,,0,21,21,45,,,190.68484820006415,191.38527790014632,space,190.68484820006415,189.70595249999315,0.8324518001172692,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,government,,,,,0,22,22,9,,,192.53661030018702,193.23763820016757,None,192.53661030018702,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,documneatry,,,,,0,23,23,28,,,195.23981060017832,195.94019930018112,space,195.23981060017832,194.24700990016572,0.794371300144121,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,hurricane,,,,,0,24,24,3,,,197.0582711000461,197.75901970011182,None,197.0582711000461,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,persolanity,,,,,0,25,25,35,,,199.7614451001864,200.46213890006766,None,199.7614451001864,198.76769860018976,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,govrnement,,,,,0,26,26,31,,,202.44767490006052,203.14831870002672,space,202.44767490006052,201.4702783001121,0.9624544000253081,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,university,,,,,0,27,27,8,,,204.4333528999705,205.13402150012553,None,204.4333528999705,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,commentary,,,,,0,28,28,13,,,207.11948090000078,207.82024540007114,None,207.11948090000078,206.1414457000792,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,paragraph,,,,,0,29,29,24,,,209.82256640004925,210.52314070006832,None,209.82256640004925,208.82719220011495,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,breafakst,,,,,0,30,30,34,,,212.52528419997543,213.22630890016444,space,212.52528419997543,211.5387166000437,1.1847582999616861,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,statement,,,,,0,31,31,22,,,214.7280313000083,215.42857690015808,None,214.7280313000083,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,depatmrent,,,,,0,32,32,49,,,217.43074230011553,218.1315864000935,space,217.43074230011553,216.43372329999693,0.8418918000534177,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,gilrfreind,,,,,0,33,33,37,,,219.29970220010728,220.00044160010293,space,219.29970220010728,None,0.9482118999585509,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,formation,,,,,0,34,34,20,,,221.26846400019713,221.96905299997889,None,221.26846400019713,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,labarotary,,,,,0,35,35,29,,,223.97155220014974,224.67215980007313,space,223.97155220014974,222.9743178000208,1.3836330999620259,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,precpetion,,,,,0,36,36,27,,,226.37410390004516,227.0747562001925,None,226.37410390004516,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,addiction,,,,,0,37,37,19,,,229.07712260005064,229.7778356000781,None,229.07712260005064,228.08485110010952,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,advetnure,,,,,0,38,38,25,,,231.76321840006858,232.46415100013837,None,231.76321840006858,230.785392699996,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,trasntcipt,,,,,0,39,39,46,,,234.46637280005962,235.16707950015552,space,234.46637280005962,233.47286340012215,0.7365431999787688,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,stereotype,,,,,0,40,40,5,,,236.23476400016807,236.93577520013787,None,236.23476400016807,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,madication,,,,,0,41,41,16,,,238.9213537001051,None,space,238.9213537001051,237.94333440018818,0.661294599995017,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,imimgration,,,,,0,42,42,40,,,240.60653360001743,241.30692670005374,None,240.60653360001743,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,accommodation,,,,,0,43,43,2,,,243.3095265000593,244.0100849000737,None,243.3095265000593,242.31869020010345,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,afternoon,,,,,0,44,44,14,,,245.99567950004712,246.69623250002041,None,245.99567950004712,245.017673100112,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,creativity,,,,,0,45,45,0,,,248.69879960012622,249.3993250001222,None,248.69879960012622,247.7025592001155,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,subtsanse,,,,,0,46,46,38,,,251.3851139000617,252.0854330000002,space,251.3851139000617,250.4070037000347,0.6877877002116293,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,go,narrative,,,,,0,47,47,12,,,253.0868665999733,253.78745419997722,None,253.0868665999733,None,,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,terrirost,,,,,0,48,48,39,,,255.78990940004587,None,space,255.78990940004587,254.79475340014324,0.6492260000668466,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
long,no-go,perfomarnce,,,,,0,49,49,42,,,257.458384900121,258.15880640014075,space,257.458384900121,None,0.878438499988988,6,001,2021_Dec_01_1500,experiment,2021.2.3,59.88726821242409,
