condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
short,go,decay,0,20,20,4,,,,,,,76.56901780003682,77.26968350005336,None,76.56901780003682,75.59122309996746,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,dentist,0,21,21,16,,,,,,,79.27186929993331,79.9723181000445,None,79.27186929993331,78.27857879991643,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,beleif,0,22,22,26,,,,,,,81.97488219989464,None,space,81.97488219989464,80.98437330010347,0.6533838999457657,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,sesnor,0,23,23,32,,,,,,,83.65999999991618,None,space,83.65999999991618,None,0.6515481001697481,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,obiect,0,24,24,27,,,,,,,85.32858709990978,86.02943359990604,space,85.32858709990978,None,0.6920775000471622,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,legnth,0,25,25,36,,,,,,,87.0304133000318,None,space,87.0304133000318,None,0.6029271001461893,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,blause,0,26,26,30,,,,,,,88.64900549990125,89.34977239998989,space,88.64900549990125,None,0.8016586999874562,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,ouftit,0,27,27,41,,,,,,,90.46750200004317,91.1682782000862,None,90.46750200004317,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,abverb,0,28,28,46,,,,,,,93.17056600004435,93.87120510009117,None,93.17056600004435,92.17668949998915,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,muoth,0,29,29,43,,,,,,,95.87356440001167,None,space,95.87356440001167,94.87733640009537,0.45571019989438355,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,touch,0,30,30,18,,,,,,,97.34190390002914,98.04262580000795,None,97.34190390002914,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,wolrd,0,31,31,45,,,,,,,100.04469039989635,None,space,100.04469039989635,99.04850020003505,0.4586539000738412,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,kindey,0,32,32,49,,,,,,,101.52985300007276,102.23053700011224,None,101.52985300007276,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,drug,0,33,33,5,,,,,,,104.23261120007373,104.93329460010864,None,104.23261120007373,103.2347534999717,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,beach,0,34,34,9,,,,,,,106.91914630006067,107.61991219990887,None,106.91914630006067,105.94217270007357,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,napkin,0,35,35,12,,,,,,,109.62190510006621,None,space,109.62190510006621,108.62583840009756,0.4866030002012849,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,memory,0,36,36,2,,,,,,,111.14049479993992,111.84127780003473,None,111.14049479993992,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,clinic,0,37,37,17,,,,,,,113.84339120006189,114.54389850003645,None,113.84339120006189,112.84756579995155,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,accent,0,38,38,0,,,,,,,116.54625379992649,117.24694969994016,None,116.54625379992649,115.54792140005156,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,widnow,0,39,39,35,,,,,,,119.23256870009936,119.93334560003132,space,119.23256870009936,118.25569149991497,0.8785872999578714,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,mililon,0,40,40,40,,,,,,,121.13488249992952,121.83558600000106,space,121.13488249992952,None,0.6859506000764668,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,bottom,0,41,41,7,,,,,,,122.85342979989946,123.55401049996726,None,122.85342979989946,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,yahct,0,42,42,31,,,,,,,125.55612690001726,None,space,125.55612690001726,124.55928570008837,0.6822586997877806,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,cemal,0,43,43,47,,,,,,,127.2582547001075,126.26651880005375,space,127.2582547001075,None,0.668077299837023,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,pilgrim,0,44,44,24,,,,,,,128.92656069993973,None,space,128.92656069993973,None,0.514954499900341,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,sister,0,45,45,10,,,,,,,130.4614736000076,131.16249809996225,None,130.4614736000076,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,affiar,0,46,46,25,,,,,,,133.1647445000708,133.86547329998575,space,133.1647445000708,132.1692691000644,0.7958502999972552,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,crown,0,47,47,21,,,,,,,134.96656289999373,135.66732000000775,None,134.96656289999373,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,go,land,0,48,48,23,,,,,,,137.6696874999907,138.3704542000778,None,137.6696874999907,136.6732936000917,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
short,no-go,jaens,0,49,49,37,,,,,,,140.37256959988736,None,space,140.37256959988736,139.38219349994324,0.5658892001956701,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,derpession,,,,,0,0,0,47,,,142.00777489994653,142.70865850010887,space,142.00777489994653,None,1.091810799902305,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,frmaework,,,,,0,1,1,26,,,144.12681040004827,144.82744390005246,space,144.12681040004827,None,0.8916551000438631,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,documneatry,,,,,0,2,2,28,,,146.04570299992338,146.74640509998426,space,146.04570299992338,None,0.8263707999140024,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,cerfiticate,,,,,0,3,3,43,,,147.8975949001033,148.5982331999112,None,147.8975949001033,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,subtsanse,,,,,0,4,4,38,,,150.6006308000069,None,space,150.6006308000069,149.60672749998048,0.6615543998777866,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,madication,,,,,0,5,5,16,,,152.28576519992203,152.98652640008368,space,152.28576519992203,None,0.7093346000183374,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,accommodation,,,,,0,6,6,2,,,154.02102259988897,154.72157020005397,None,154.02102259988897,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,beefstaek,,,,,0,7,7,41,,,156.70748299988918,None,space,156.70748299988918,155.72825370007195,0.4732666998170316,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,university,,,,,0,8,8,8,,,158.2090475000441,158.909669799963,None,158.2090475000441,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,addiction,,,,,0,9,9,19,,,160.89511870010756,161.59593009995297,None,160.89511870010756,159.91784860007465,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,breafakst,,,,,0,10,10,34,,,163.5983736999333,164.29871020000428,space,163.5983736999333,162.60755529999733,1.0384263000451028,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,experience,,,,,0,11,11,17,,,165.66723860008642,166.36777959996834,None,165.66723860008642,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,persolanity,,,,,0,12,12,35,,,168.37031210004352,None,space,168.37031210004352,167.37622309988365,0.5067998000886291,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,formation,,,,,0,13,13,20,,,169.90506620006636,170.6058769999072,None,169.90506620006636,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,government,,,,,0,14,14,9,,,172.6080515999347,173.30896000005305,space,172.6080515999347,171.61208730004728,0.7933983998373151,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,depatmrent,,,,,0,15,15,49,,,174.4267541000154,175.12754849996418,None,174.4267541000154,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,imimgration,,,,,0,16,16,40,,,177.1299346999731,None,space,177.1299346999731,176.13579540001228,0.6596327000297606,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,trasntcipt,,,,,0,17,17,46,,,178.81494980002753,179.515639499994,space,178.81494980002753,None,0.8073253000620753,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,passenger,,,,,0,18,18,18,,,180.6503610999789,181.35088420007378,None,180.6503610999789,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,advetnure,,,,,0,19,19,25,,,183.35345520009287,None,space,183.35345520009287,182.36090420000255,0.6791958999820054,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,auidence,,,,,0,20,20,30,,,185.05517089995556,185.75583979999647,space,185.05517089995556,None,0.6867607000749558,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,president,,,,,0,21,21,11,,,186.77391079999506,187.47462160000578,None,186.77391079999506,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,perfomarnce,,,,,0,22,22,42,,,189.47682079998776,190.1773723999504,None,189.47682079998776,188.4860896000173,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,narrative,,,,,0,23,23,12,,,192.1630953999702,192.86403409997,None,192.1630953999702,191.18499249988236,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,commentary,,,,,0,24,24,13,,,194.86598729994148,195.56652310001664,None,194.86598729994148,193.8721865999978,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,background,,,,,0,25,25,4,,,197.55247709993273,198.25304939993657,None,197.55247709993273,196.57491900003515,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,statement,,,,,0,26,26,22,,,200.2552352999337,200.9557745999191,None,200.2552352999337,199.2589898998849,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,vegetable,,,,,0,27,27,7,,,202.95813619997352,203.6591485000681,None,202.95813619997352,201.96435860008933,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,labarotary,,,,,0,28,28,29,,,205.6446829000488,None,space,205.6446829000488,204.66727060009725,0.6818818000610918,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,photgoaph,,,,,0,29,29,45,,,207.34659660002217,208.04728979989886,space,207.34659660002217,None,0.8170336000621319,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,afternoon,,,,,0,30,30,14,,,209.16506729996763,209.86586689995602,None,209.16506729996763,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,ciragette,,,,,0,31,31,33,,,211.8680583999958,None,space,211.8680583999958,210.872623299947,0.578711099922657,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,structure,,,,,0,32,32,6,,,213.46990659995936,214.17057089996524,space,213.46990659995936,None,0.7016565001104027,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,championship,,,,,0,33,33,15,,,215.18849630001932,215.88902490003966,space,215.18849630001932,None,0.8716559000313282,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,gilrfreind,,,,,0,34,34,37,,,217.09059030003846,None,space,217.09059030003846,None,0.6326154000125825,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,ochrestra,,,,,0,35,35,48,,,218.74250819999725,None,space,218.74250819999725,None,0.6623303999658674,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,govrnement,,,,,0,36,36,31,,,220.4275662000291,221.12844590004534,space,220.4275662000291,None,0.7725422999355942,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,terrirost,,,,,0,37,37,39,,,222.2296875999309,222.9303878999781,None,222.2296875999309,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,stereotype,,,,,0,38,38,5,,,224.93241919996217,225.63324210001156,None,224.93241919996217,223.94060229999013,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,alcholic,,,,,0,39,39,32,,,227.61885099997744,None,space,227.61885099997744,226.64054029993713,0.6136589001398534,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,tournament,,,,,0,40,40,23,,,229.25404449994676,229.95463169994764,None,229.25404449994676,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,temperature,,,,,0,41,41,10,,,231.95712810009718,232.65777900000103,None,231.95712810009718,230.96340300003067,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,professor,,,,,0,42,42,21,,,234.64310349989682,235.34390480001457,None,234.64310349989682,233.66525380010717,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,creativity,,,,,0,43,43,0,,,237.3293580999598,238.03015669994056,None,237.3293580999598,236.3512782000471,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,precpetion,,,,,0,44,44,27,,,240.0324766000267,240.73322939989157,None,240.0324766000267,239.03504800004885,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,ecletricity,,,,,0,45,45,44,,,242.7356891001109,None,space,242.7356891001109,241.7443933999166,0.5272195001598448,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,hurricane,,,,,0,46,46,3,,,244.28724969993345,244.98814249993302,None,244.28724969993345,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,no-go,supremakret,,,,,0,47,47,36,,,246.99035530001856,247.6907685000915,space,246.99035530001856,245.9966112000402,0.8706819999497384,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,paragraph,,,,,0,48,48,24,,,248.89228509995155,249.59289139998145,None,248.89228509995155,None,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
long,go,scholarship,,,,,0,49,49,1,,,251.59536770009436,252.2961053000763,None,251.59536770009436,250.60207700007595,,4,001,2021_Dec_01_1449,experiment,2021.2.3,59.903878244266025,
