condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
short,no-go,heant,0,25,25,38,,,,,,,88.19312150008045,None,space,88.19312150008045,None,0.6616448001004755,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,wolrd,0,26,26,45,,,,,,,89.86161280004308,None,space,89.86161280004308,None,0.5057211997918785,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,touch,0,27,27,18,,,,,,,91.39688730007038,92.09751189989038,None,91.39688730007038,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,noiton,0,28,28,28,,,,,,,94.09980399999768,94.80056170001626,space,94.09980399999768,93.10391899989918,0.8322381000034511,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,kindey,0,29,29,49,,,,,,,95.95190849993378,None,space,95.95190849993378,None,0.654376900056377,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,expret,0,30,30,34,,,,,,,97.65370610007085,None,space,97.65370610007085,None,0.5908029000274837,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,scale,0,31,31,8,,,,,,,99.2726163000334,99.97295349999331,None,99.2726163000334,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,paerl,0,32,32,29,,,,,,,101.97521409997717,None,space,101.97521409997717,100.98063839995302,0.47919219988398254,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,parent,0,33,33,6,,,,,,,103.46021219994873,104.16085559991188,None,103.46021219994873,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,cemal,0,34,34,47,,,,,,,106.16305910004303,None,space,106.16305910004303,105.16670989990234,0.46213830006308854,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,jaens,0,35,35,37,,,,,,,107.64808079996146,None,space,107.64808079996146,None,0.48861780017614365,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,crown,0,36,36,21,,,,,,,109.1662045000121,109.86704110004939,None,109.1662045000121,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,mililon,0,37,37,40,,,,,,,111.85287819989026,None,space,111.85287819989026,110.87516520009376,0.5454271000344306,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,hasmter,0,38,38,48,,,,,,,113.42110459995456,None,space,113.42110459995456,None,0.4407625999301672,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,peak,0,39,39,14,,,,,,,114.87278750003316,115.573528500041,None,114.87278750003316,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,obiect,0,40,40,27,,,,,,,117.57561139995232,None,space,117.57561139995232,116.58007810008712,0.533218199852854,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,accent,0,41,41,0,,,,,,,119.12738359998912,None,space,119.12738359998912,None,0.5090611998457462,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,napkin,0,42,42,12,,,,,,,120.66221239999868,121.36310279997997,None,120.66221239999868,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,dagner,0,43,43,33,,,,,,,123.36542499996722,None,space,123.36542499996722,122.36985379992984,0.6163466998841614,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,widnow,0,44,44,35,,,,,,,125.00053389999084,None,space,125.00053389999084,None,0.6496570000890642,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,card,0,45,45,20,,,,,,,126.66909929993562,127.36971700005233,None,126.66909929993562,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,legnth,0,46,46,36,,,,,,,129.35538369999267,None,space,129.35538369999267,128.37711469992064,0.5162508999928832,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,drug,0,47,47,5,,,,,,,130.89030590001494,131.59111959999427,None,130.89030590001494,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,no-go,beleif,0,48,48,26,,,,,,,133.59329729992896,None,space,133.59329729992896,132.60081119998358,0.5013967999257147,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
short,go,quake,0,49,49,3,,,,,,,135.1118228000123,135.81248089997098,None,135.1118228000123,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,photgoaph,,,,,0,0,0,45,,,137.8647664000746,138.5653693000786,space,137.8647664000746,136.86417660000734,0.8154466999694705,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,alcholic,,,,,0,1,1,32,,,139.70009649987333,None,space,139.70009649987333,None,0.631497599883005,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,depatmrent,,,,,0,2,2,49,,,141.3519238999579,142.05253119999543,space,141.3519238999579,None,0.6928131999447942,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,auidence,,,,,0,3,3,30,,,143.07053290004842,None,space,143.07053290004842,None,0.6368806001264602,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,supremakret,,,,,0,4,4,36,,,144.73908389988355,None,space,144.73908389988355,None,0.6386438000481576,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,experience,,,,,0,5,5,17,,,146.40763300005347,147.10827070008963,None,146.40763300005347,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,paragraph,,,,,0,6,6,24,,,149.110473100096,149.81110380007885,None,149.110473100096,148.1097524999641,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,accommodation,,,,,0,7,7,2,,,151.81359310005791,152.51432690001093,None,151.81359310005791,150.81987229990773,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,scholarship,,,,,0,8,8,1,,,154.4998788998928,155.2005555999931,None,154.4998788998928,153.52152529987507,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,passenger,,,,,0,9,9,18,,,157.20445799990557,157.9199532000348,None,157.20445799990557,156.20453469990753,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,cerfiticate,,,,,0,10,10,43,,,159.889014699962,160.58990829996765,None,159.889014699962,158.91103539988399,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,labarotary,,,,,0,11,11,29,,,162.59199290000834,163.29270099988207,None,162.59199290000834,161.59920639987104,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,beefstaek,,,,,0,12,12,41,,,165.29507589992136,165.99582679988816,space,165.29507589992136,164.30098729999736,1.0038942000828683,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,precpetion,,,,,0,13,13,27,,,167.33068939996883,None,space,167.33068939996883,None,0.5329185998998582,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,government,,,,,0,14,14,9,,,168.88249849993736,169.58316650008783,None,168.88249849993736,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,persolanity,,,,,0,15,15,35,,,171.585377600044,None,space,171.585377600044,170.5912421999965,0.6430385001003742,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,narrative,,,,,0,16,16,12,,,173.25376269989647,173.9542942000553,None,173.25376269989647,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,afternoon,,,,,0,17,17,14,,,175.9564829999581,176.65752119990066,None,175.9564829999581,174.9589311000891,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,university,,,,,0,18,18,8,,,178.6430951000657,179.34387069987133,None,178.6430951000657,177.66620359988883,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,ochrestra,,,,,0,19,19,48,,,181.3462044999469,None,space,181.3462044999469,180.3521761999,0.4100063000805676,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,trasntcipt,,,,,0,20,20,46,,,182.78095879987814,None,space,182.78095879987814,None,0.4947786999400705,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,perfomarnce,,,,,0,21,21,42,,,184.2993316000793,None,space,184.2993316000793,None,0.6165071001742035,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,commentary,,,,,0,22,22,13,,,185.93454129993916,186.63529410003684,None,185.93454129993916,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,subtsanse,,,,,0,23,23,38,,,188.63732070010155,189.33806149987504,space,188.63732070010155,187.64513710001484,0.7591619999147952,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,documneatry,,,,,0,24,24,28,,,190.42286060005426,191.12361539993435,space,190.42286060005426,None,0.7991651000920683,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,championship,,,,,0,25,25,15,,,192.24150800006464,192.9419360999018,None,192.24150800006464,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,tournament,,,,,0,26,26,23,,,194.94455499993637,195.64516499987803,None,194.94455499993637,193.948255199939,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,ciragette,,,,,0,27,27,33,,,197.63089239993133,None,space,197.63089239993133,196.6527088000439,0.5573420999571681,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,creativity,,,,,0,28,28,0,,,199.2157489999663,199.91621390008368,None,199.2157489999663,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,frmaework,,,,,0,29,29,26,,,201.918702499941,None,space,201.918702499941,200.92616409994662,0.6243847000878304,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,madication,,,,,0,30,30,16,,,203.57037839991972,204.2708310999442,space,203.57037839991972,None,0.7411755998618901,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,structure,,,,,0,31,31,6,,,205.3391197999008,206.03965130005963,None,205.3391197999008,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,breafakst,,,,,0,32,32,34,,,208.0255084000528,None,space,208.0255084000528,207.0478785999585,0.5482318000867963,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,gilrfreind,,,,,0,33,33,37,,,209.59396949992515,210.2946782000363,space,209.59396949992515,None,0.7296525998972356,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,temperature,,,,,0,34,34,10,,,211.3458127998747,212.0464278999716,None,211.3458127998747,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,derpession,,,,,0,35,35,47,,,214.04881679988466,None,space,214.04881679988466,213.05655799992383,0.4255989999510348,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,professor,,,,,0,36,36,21,,,215.50045949988998,216.20115670002997,space,215.50045949988998,None,0.6868712001014501,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,ecletricity,,,,,0,37,37,44,,,217.21905459999107,None,space,217.21905459999107,None,0.49516419996507466,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,president,,,,,0,38,38,11,,,218.73721070005558,219.4380828998983,None,218.73721070005558,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,vegetable,,,,,0,39,39,7,,,221.42374649993144,222.12440670002252,None,221.42374649993144,220.4449700000696,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,addiction,,,,,0,40,40,19,,,224.12657990003936,224.82721440005116,None,224.12657990003936,223.1342493998818,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,hurricane,,,,,0,41,41,3,,,226.8129745000042,227.51365209999494,None,226.8129745000042,225.83532699989155,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,formation,,,,,0,42,42,20,,,229.49914609990083,230.1998093998991,None,229.49914609990083,228.5217385001015,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,statement,,,,,0,43,43,22,,,232.20220179995522,232.90283000003546,None,232.20220179995522,231.20655900007114,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,background,,,,,0,44,44,4,,,234.90527820005082,235.6058968999423,None,234.90527820005082,233.9095352999866,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,govrnement,,,,,0,45,45,31,,,237.6080972000491,None,space,237.6080972000491,236.61420729989186,0.5838802000507712,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,terrirost,,,,,0,46,46,39,,,239.20970889995806,239.91045289998874,None,239.20970889995806,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,advetnure,,,,,0,47,47,25,,,241.89625580003485,None,space,241.89625580003485,240.91858910000883,0.47711260011419654,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,go,stereotype,,,,,0,48,48,5,,,243.39781429991126,244.0985934000928,None,243.39781429991126,None,,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
long,no-go,imimgration,,,,,0,49,49,40,,,246.08425309997983,None,space,246.08425309997983,245.1061478999909,0.4614953000564128,1,001,2021_Dec_01_1422,experiment,2021.2.3,59.90438063875285,
