condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
long,no-go,photgoaph,,,,,0,8,8,45,,,175.7719405000098,176.4724200000055,space,175.7719405000098,174.79394710017368,0.9655182999558747,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,paragraph,,,,,0,9,9,24,,,177.74110310012475,178.4414340001531,None,177.74110310012475,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,gilrfreind,,,,,0,10,10,37,,,180.44361930014566,None,space,180.44361930014566,179.45151050016284,0.6455703000538051,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,perfomarnce,,,,,0,11,11,42,,,182.1121331001632,182.81285330001265,space,182.1121331001632,None,0.8722417999524623,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,university,,,,,0,12,12,8,,,184.0143661000766,184.71509300009347,None,184.0143661000766,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,scholarship,,,,,0,13,13,1,,,186.70071920007467,187.40143530000933,space,186.70071920007467,185.7223637001589,0.7463098000735044,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,addiction,,,,,0,14,14,19,,,188.46922080009244,189.17006570007652,None,188.46922080009244,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,creativity,,,,,0,15,15,0,,,191.15568520012312,191.85628639999777,None,191.15568520012312,190.17727029998787,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,formation,,,,,0,16,16,20,,,193.85856329998933,194.55934839998372,None,193.85856329998933,192.86294990009628,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,accommodation,,,,,0,17,17,2,,,196.5616105000954,197.2622567000799,space,196.5616105000954,195.5670283001382,0.9375874998513609,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
